timestamp,namespace,pod_name,container_name,container_role,cpu_usage,memory_usage
2026-05-17T12:05:29.322409+00:00,aks-istio-system,istiod-asm-1-29-75c9d9c6bd-k4psm,discovery,app,2m,57Mi
2026-05-17T12:05:29.322409+00:00,aks-istio-system,istiod-asm-1-29-75c9d9c6bd-lq9t9,discovery,app,3m,58Mi
2026-05-17T12:05:29.322409+00:00,kube-system,azure-ip-masq-agent-8bgc5,azure-ip-masq-agent,app,1m,9Mi
2026-05-17T12:05:29.322409+00:00,kube-system,azure-ip-masq-agent-hssps,azure-ip-masq-agent,app,1m,7Mi
2026-05-17T12:05:29.322409+00:00,kube-system,cloud-node-manager-nh5rv,cloud-node-manager,app,1m,19Mi
2026-05-17T12:05:29.322409+00:00,kube-system,cloud-node-manager-tjhjj,cloud-node-manager,app,1m,19Mi
2026-05-17T12:05:29.322409+00:00,kube-system,coredns-56cdfd466c-nmwpq,coredns,app,2m,25Mi
2026-05-17T12:05:29.322409+00:00,kube-system,coredns-56cdfd466c-sd5qv,coredns,app,2m,28Mi
2026-05-17T12:05:29.322409+00:00,kube-system,coredns-autoscaler-7b4685fdfc-58g6p,autoscaler,app,1m,12Mi
2026-05-17T12:05:29.322409+00:00,kube-system,csi-azuredisk-node-6m5wf,azuredisk,app,1m,19Mi
2026-05-17T12:05:29.322409+00:00,kube-system,csi-azuredisk-node-6m5wf,liveness-probe,app,1m,20Mi
2026-05-17T12:05:29.322409+00:00,kube-system,csi-azuredisk-node-6m5wf,node-driver-registrar,app,1m,14Mi
2026-05-17T12:05:29.322409+00:00,kube-system,csi-azuredisk-node-xzsk9,azuredisk,app,1m,16Mi
2026-05-17T12:05:29.322409+00:00,kube-system,csi-azuredisk-node-xzsk9,liveness-probe,app,1m,16Mi
2026-05-17T12:05:29.322409+00:00,kube-system,csi-azuredisk-node-xzsk9,node-driver-registrar,app,1m,10Mi
2026-05-17T12:05:29.322409+00:00,kube-system,csi-azurefile-node-vn2gz,azfilesrefresh,app,4m,41Mi
2026-05-17T12:05:29.322409+00:00,kube-system,csi-azurefile-node-vn2gz,azurefile,app,1m,18Mi
2026-05-17T12:05:29.322409+00:00,kube-system,csi-azurefile-node-vn2gz,liveness-probe,app,1m,13Mi
2026-05-17T12:05:29.322409+00:00,kube-system,csi-azurefile-node-vn2gz,node-driver-registrar,app,1m,8Mi
2026-05-17T12:05:29.322409+00:00,kube-system,csi-azurefile-node-wbbgd,azfilesrefresh,app,3m,41Mi
2026-05-17T12:05:29.322409+00:00,kube-system,csi-azurefile-node-wbbgd,azurefile,app,1m,21Mi
2026-05-17T12:05:29.322409+00:00,kube-system,csi-azurefile-node-wbbgd,liveness-probe,app,1m,17Mi
2026-05-17T12:05:29.322409+00:00,kube-system,csi-azurefile-node-wbbgd,node-driver-registrar,app,1m,12Mi
2026-05-17T12:05:29.322409+00:00,kube-system,konnectivity-agent-7895b97bfb-444xw,konnectivity-agent,app,4m,20Mi
2026-05-17T12:05:29.322409+00:00,kube-system,konnectivity-agent-7895b97bfb-ptlnw,konnectivity-agent,app,4m,23Mi
2026-05-17T12:05:29.322409+00:00,kube-system,konnectivity-agent-autoscaler-95f4794f-nzzgg,autoscaler,app,1m,12Mi
2026-05-17T12:05:29.322409+00:00,kube-system,kube-proxy-vkbhb,kube-proxy,app,2m,26Mi
2026-05-17T12:05:29.322409+00:00,kube-system,kube-proxy-vqhkr,kube-proxy,app,1m,32Mi
2026-05-17T12:05:29.322409+00:00,kube-system,metrics-server-5f5fbb69b-4n9r2,metrics-server,app,3m,28Mi
2026-05-17T12:05:29.322409+00:00,kube-system,metrics-server-5f5fbb69b-4n9r2,metrics-server-vpa,app,1m,14Mi
2026-05-17T12:05:29.322409+00:00,kube-system,metrics-server-5f5fbb69b-sfv44,metrics-server,app,3m,25Mi
2026-05-17T12:05:29.322409+00:00,kube-system,metrics-server-5f5fbb69b-sfv44,metrics-server-vpa,app,1m,10Mi
2026-05-17T12:05:29.322409+00:00,rq21-chain5-mtls,chain-5svc-mtls-svc-1-84b5769f94-d24mq,inference,app,3m,250Mi
2026-05-17T12:05:29.322409+00:00,rq21-chain5-mtls,chain-5svc-mtls-svc-1-84b5769f94-d24mq,istio-proxy,istio-proxy,3m,47Mi
2026-05-17T12:05:29.322409+00:00,rq21-chain5-mtls,chain-5svc-mtls-svc-2-68679c65fc-264cg,inference,app,3m,243Mi
2026-05-17T12:05:29.322409+00:00,rq21-chain5-mtls,chain-5svc-mtls-svc-2-68679c65fc-264cg,istio-proxy,istio-proxy,3m,46Mi
2026-05-17T12:05:29.322409+00:00,rq21-chain5-mtls,chain-5svc-mtls-svc-3-75965b8cbd-4ltx5,inference,app,2m,241Mi
2026-05-17T12:05:29.322409+00:00,rq21-chain5-mtls,chain-5svc-mtls-svc-3-75965b8cbd-4ltx5,istio-proxy,istio-proxy,3m,43Mi
2026-05-17T12:05:29.322409+00:00,rq21-chain5-mtls,chain-5svc-mtls-svc-4-7b845cfbb7-lb64z,inference,app,3m,284Mi
2026-05-17T12:05:29.322409+00:00,rq21-chain5-mtls,chain-5svc-mtls-svc-4-7b845cfbb7-lb64z,istio-proxy,istio-proxy,3m,45Mi
2026-05-17T12:05:29.322409+00:00,rq21-chain5-mtls,chain-5svc-mtls-svc-5-8675b46f94-sgc6z,inference,app,2m,238Mi
2026-05-17T12:05:29.322409+00:00,rq21-chain5-mtls,chain-5svc-mtls-svc-5-8675b46f94-sgc6z,istio-proxy,istio-proxy,3m,43Mi
2026-05-17T12:05:29.322409+00:00,rq21-client-chain5-mtls,benchmark-client,client,app,28m,2Mi
2026-05-17T12:05:29.322409+00:00,rq21-client-chain5-mtls,rq21-direct-deny-20260517120438,debug,app,18m,0Mi
2026-05-17T12:05:34.812809+00:00,aks-istio-system,istiod-asm-1-29-75c9d9c6bd-k4psm,discovery,app,2m,57Mi
2026-05-17T12:05:34.812809+00:00,aks-istio-system,istiod-asm-1-29-75c9d9c6bd-lq9t9,discovery,app,3m,58Mi
2026-05-17T12:05:34.812809+00:00,kube-system,azure-ip-masq-agent-8bgc5,azure-ip-masq-agent,app,1m,9Mi
2026-05-17T12:05:34.812809+00:00,kube-system,azure-ip-masq-agent-hssps,azure-ip-masq-agent,app,1m,7Mi
2026-05-17T12:05:34.812809+00:00,kube-system,cloud-node-manager-nh5rv,cloud-node-manager,app,1m,19Mi
2026-05-17T12:05:34.812809+00:00,kube-system,cloud-node-manager-tjhjj,cloud-node-manager,app,1m,19Mi
2026-05-17T12:05:34.812809+00:00,kube-system,coredns-56cdfd466c-nmwpq,coredns,app,2m,25Mi
